Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
7/19/2009,BadgerysCreek,-0.3,19.5,0,,,WSW,30,,W,0,13,94,38,1021.1,1019.4,,,7.6,19.3,No,0.2,No
7/20/2009,BadgerysCreek,0.4,19.8,0.2,,,NE,20,,N,0,13,96,40,1025.1,1020.1,,,8,19.5,No,0,No
7/21/2009,BadgerysCreek,0.9,22.6,0,,,NNE,35,,NW,0,20,81,29,1021.4,1015.5,,,8.5,22.2,No,0,No
7/22/2009,BadgerysCreek,5.3,25.4,0,,,W,70,N,WNW,22,43,62,28,1011.3,1005.5,,,18.6,23.5,No,1.6,Yes
7/23/2009,BadgerysCreek,7.6,17,1.6,,,SW,46,ESE,SW,9,22,63,50,1012.7,1015.2,,,13.1,15.5,Yes,0,No
7/24/2009,BadgerysCreek,4,17,0,,,WSW,24,SW,N,15,4,72,46,1026.1,1024.4,,,9.8,16.7,No,0.2,No
7/25/2009,BadgerysCreek,-1.3,17.9,0.2,,,ENE,15,SW,NE,6,7,99,39,1026.4,1021.8,,,5.5,16.7,No,0,No
7/26/2009,BadgerysCreek,2.8,12.3,0,,,N,15,N,NNW,11,2,100,87,1019.2,1014.3,,,6.7,11.2,No,5.2,Yes
7/27/2009,BadgerysCreek,2.8,18.4,5.2,,,W,39,,WSW,0,19,67,36,1016.6,1015.7,,,11.8,17.7,Yes,0,No
7/28/2009,BadgerysCreek,0.9,18.1,0,,,SW,35,NNE,WSW,9,20,81,44,1022.6,1020.6,,,7.7,17.3,No,0,No
7/29/2009,BadgerysCreek,0.4,18.8,0,,,SW,37,NNE,SW,6,22,79,51,1024.4,1022.5,,,9.7,16.1,No,0,No
7/30/2009,BadgerysCreek,1.2,19.3,0,,,WSW,37,NNE,WNW,2,7,84,43,1024.5,1019.3,,,9,17.8,No,0,No
7/31/2009,BadgerysCreek,2.2,19.3,0,,,W,50,,SW,0,30,72,45,1020.1,1018.3,,,10.8,18.4,No,0,No
8/1/2009,BadgerysCreek,1.8,19,0,,,SW,33,NNW,SW,9,22,77,37,1025.6,1021.3,,,10.2,18.6,No,0,No
8/2/2009,BadgerysCreek,0,19.1,0,,,SW,19,,NNE,0,9,84,39,1027.8,1022.6,,,8.6,18.2,No,0,No
8/3/2009,BadgerysCreek,1.4,20.1,0,,,WSW,52,NNE,WSW,13,20,73,31,1020.1,1020,,,11.5,18.5,No,0,No
8/4/2009,BadgerysCreek,5.9,18.6,0,,,W,26,,W,0,9,84,39,1022,1017.6,,,8.9,18.4,No,0,No
8/5/2009,BadgerysCreek,0.5,19.5,0,,,N,17,,E,0,9,99,45,1022.9,1019.9,,,7.2,18.2,No,0,No
8/6/2009,BadgerysCreek,1.7,19.7,0,,,N,20,,N,0,13,99,38,1023.8,1018.9,,,7.3,19.2,No,0,No
8/7/2009,BadgerysCreek,1.7,23.4,0,,,SW,80,N,W,7,17,97,31,1015.9,1009.8,,,8.8,22.8,No,0,No
8/8/2009,BadgerysCreek,1.6,17.3,0,,,SW,35,SW,SSW,19,4,51,36,1023.7,1020.7,,,10.2,16.7,No,0,No
8/9/2009,BadgerysCreek,-0.9,18.1,0,,,SW,41,,NNE,0,11,73,31,1020.8,1017.5,,,7.7,17.1,No,0,No
8/10/2009,BadgerysCreek,-0.1,17.2,0,,,WSW,17,,,0,0,99,48,1019.8,1016.8,,,6.9,16.6,No,0,No
8/11/2009,BadgerysCreek,4.5,17.7,0,,,NNE,30,,NE,0,15,100,71,1017,1011.7,,,8,16.5,No,3,Yes
8/12/2009,BadgerysCreek,2.3,19.9,3,,,WNW,33,,WNW,0,17,99,33,1012.7,1009.4,,,9.1,19.6,Yes,0,No
8/13/2009,BadgerysCreek,1.3,20.3,0,,,WSW,31,,WSW,0,15,86,42,1014.1,1011.7,,,10.8,20.2,No,0,No
8/14/2009,BadgerysCreek,3.9,21.7,0,,,WSW,22,,WNW,0,4,69,34,1019.5,1016,,,13.2,21.5,No,0,No
8/15/2009,BadgerysCreek,1.4,22.4,0,,,WSW,22,N,NE,7,11,86,37,1019.6,1016.2,,,10.3,21.4,No,0.2,No
8/16/2009,BadgerysCreek,0,25.8,0.2,,,NW,50,,N,0,17,98,30,1015.7,1008.7,,,10.5,25.2,No,0,No
8/17/2009,BadgerysCreek,10.1,21.7,0,,,SW,54,SW,WSW,24,28,41,24,1013.8,1014.5,,,17.7,20.3,No,0,No
8/18/2009,BadgerysCreek,3.7,19.3,0,,,WSW,33,WSW,SE,11,7,49,32,1028.4,1026,,,11.9,17.9,No,0,No
8/19/2009,BadgerysCreek,0.9,20,0,,,NE,33,,NE,0,15,85,39,1028.2,1022.5,,,9,19.5,No,0,No
8/20/2009,BadgerysCreek,3.8,21.9,0,,,NW,30,NNE,ENE,9,9,99,34,1019.8,1014.1,,,8.8,21.6,No,0,No
8/21/2009,BadgerysCreek,3.3,27.1,0,,,NW,70,N,NW,11,31,69,23,1009.4,1001.9,,,12.7,26.4,No,0,No
8/22/2009,BadgerysCreek,8.4,20.2,0,,,W,37,WNW,NE,7,11,61,40,1012.9,1009.7,,,13,19.9,No,0,No
8/23/2009,BadgerysCreek,5.2,25.1,0,,,E,30,,E,0,17,79,43,1012.3,1007.5,,,14.9,24.8,No,0,No
8/24/2009,BadgerysCreek,10.1,23.5,0,,,NW,83,W,WNW,31,26,46,62,1005.6,1005.8,,,22.3,18,No,0.4,No
8/25/2009,BadgerysCreek,10.1,19.1,0.4,,,W,83,WNW,,20,,32,,1007.2,,,,15.5,,No,0,No
8/26/2009,BadgerysCreek,10.2,20.8,0,,,WNW,74,SSW,NW,9,31,32,24,1013.3,1010.7,,,14.2,20.2,No,0,No
8/27/2009,BadgerysCreek,3.5,24.1,0,,,NNW,37,NE,N,9,13,48,25,1017.5,1013,,,15,23.6,No,0,No
8/28/2009,BadgerysCreek,1.2,24.4,0,,,N,28,SW,NE,2,15,52,22,1016.9,1012.7,,,13.1,23.7,No,0,No
8/29/2009,BadgerysCreek,10.2,26.8,0,,,WNW,70,N,NNW,15,35,73,40,1008.3,998,,,13.6,25.8,No,0.2,No
8/30/2009,BadgerysCreek,11.8,18.5,0.2,,,WSW,69,SW,SSW,28,26,40,29,1011.4,1011.5,,,14.2,17.6,No,0,No
8/31/2009,BadgerysCreek,4,20.5,0,,,SW,41,N,SW,13,30,56,34,1017.9,1014.5,,,12.3,19.6,No,0,No
9/1/2009,BadgerysCreek,3.7,22,0,,,W,37,NNE,ENE,4,11,53,34,1021.9,1019,,,14.8,21.4,No,0,No
9/2/2009,BadgerysCreek,3.8,20.9,0,,,SE,31,W,SE,7,20,57,53,1025,1021.3,,,13.5,19,No,0,No
9/3/2009,BadgerysCreek,6.2,17.4,0,,,NNE,24,ENE,S,2,7,79,98,1020.8,1018.4,,,14.8,14.3,No,7.6,Yes
9/4/2009,BadgerysCreek,9.5,24.9,7.6,,,WNW,44,NNE,NW,7,26,98,36,1014.7,1009.9,,,13.5,24,Yes,0,No
9/5/2009,BadgerysCreek,9.8,21.4,0,,,SW,43,SW,,22,,45,,1016.6,,,,16.4,,No,0,No
9/6/2009,BadgerysCreek,3.5,21.2,0,,,ENE,31,WSW,N,6,19,67,41,1019.1,1013.4,,,12.3,20.6,No,0,No
9/7/2009,BadgerysCreek,7.6,21.3,0,,,W,76,W,ENE,9,11,92,53,1009,1000.6,,,11.5,20.4,No,5,Yes
9/8/2009,BadgerysCreek,5.6,20.1,5,,,W,35,N,NNW,9,22,60,42,1008.5,1007,,,15.4,19,Yes,0.2,No
9/9/2009,BadgerysCreek,4.1,20.5,0.2,,,WSW,43,W,WSW,13,30,49,41,1010.6,1009.7,,,14.7,18.5,No,0,No
9/10/2009,BadgerysCreek,2.6,22.3,0,,,WSW,26,,NNW,0,7,59,29,1016.3,1013.7,,,14.9,21.3,No,0,No
9/11/2009,BadgerysCreek,2.5,23.2,0,,,NNE,24,NNW,NNE,4,11,58,25,1022.9,1018.7,,,14.3,22.8,No,0,No
9/12/2009,BadgerysCreek,2.7,29.4,0,,,NNE,28,N,NE,6,17,52,24,1022.5,1018.6,,,15.3,29,No,0,No
9/13/2009,BadgerysCreek,4.4,30.6,0,,,NW,50,N,WNW,9,28,42,14,1019.8,1015.8,,,19.6,30.1,No,0,No
9/14/2009,BadgerysCreek,9.6,21,0,,,SE,39,SSE,ESE,26,15,65,64,1022.1,1021.6,,,18.5,16.8,No,0,No
9/15/2009,BadgerysCreek,13.1,23.3,0,,,ESE,28,,NE,0,13,82,54,1021.8,1016,,,15.8,22.9,No,0,No
9/16/2009,BadgerysCreek,10,21.5,0,,,E,20,WSW,E,9,11,65,76,1023.2,1019.8,,,17,20.1,No,0,No
9/17/2009,BadgerysCreek,12.4,32.7,0,,,NNW,54,NNE,NNW,11,28,99,24,1017.8,1010,,,16,30.5,No,0.2,No
9/18/2009,BadgerysCreek,12.6,24.7,0.2,,,W,48,SW,SSE,31,22,50,49,1018.4,1018.1,,,20.5,21.1,No,0,No
9/19/2009,BadgerysCreek,9.2,25,0,,,N,26,NNE,NNE,13,9,63,40,1019,1012.2,,,17.6,24.7,No,0,No
9/20/2009,BadgerysCreek,7.2,28.7,0,,,WSW,69,ENE,SSW,6,19,56,42,1015.2,1010.7,,,19.1,25.9,No,1,No
9/21/2009,BadgerysCreek,9.3,24.3,1,,,N,35,SW,SE,4,19,70,62,1015.2,1011.6,,,18.1,18.9,No,0.2,No
9/22/2009,BadgerysCreek,11.2,31.1,0.2,,,W,72,N,N,13,31,57,36,1003,998.2,,,24.1,30.5,No,12.6,Yes
9/23/2009,BadgerysCreek,15.1,21.1,12.6,,,NW,80,NW,WNW,35,20,48,43,997.6,999,,,16,19.3,Yes,0.2,No
9/24/2009,BadgerysCreek,12.7,23.1,0.2,,,WSW,50,WSW,W,17,28,40,32,1012.7,1010.8,,,18.3,21.7,No,0,No
9/25/2009,BadgerysCreek,4.3,26.5,0,,,NW,39,N,N,13,17,51,27,1013.7,1006.2,,,17,25.9,No,0,No
9/26/2009,BadgerysCreek,14.1,18.8,0,,,NW,80,WNW,WNW,48,37,32,25,1004.9,1004.9,,,16.1,17.1,No,0,No
9/27/2009,BadgerysCreek,7.1,16.8,0,,,WNW,72,WSW,W,28,28,36,30,1007.5,1005.3,,,12.9,16.4,No,0,No
9/28/2009,BadgerysCreek,5.1,20.9,0,,,WSW,56,WSW,SW,30,28,45,33,1008.2,1006.4,,,15.3,19.2,No,0,No
9/29/2009,BadgerysCreek,4.3,23.2,0,,,ESE,35,WSW,N,6,6,50,28,1014.3,1011.2,,,15.6,22.3,No,0,No
9/30/2009,BadgerysCreek,4.7,27.6,0,,,NW,37,N,WNW,6,24,54,16,1018.2,1011.9,,,16,26.8,No,0,No
10/1/2009,BadgerysCreek,6.5,32.3,0,,,NNW,44,,WNW,0,22,49,13,1013.9,1007.9,,,17.5,31.6,No,0,No
10/2/2009,BadgerysCreek,10.7,20.8,0,,,ENE,31,SW,ESE,9,20,68,72,1013.5,1008.9,,,17.9,18,No,4.2,Yes
10/3/2009,BadgerysCreek,13.3,15.4,4.2,,,SSW,41,SW,S,24,22,74,78,1012.9,1014.7,,,14.1,14.1,Yes,7,Yes
10/5/2009,BadgerysCreek,,21,,,,S,46,,ENE,,6,,57,1020.6,1016.9,,,,18.7,,13.6,Yes
10/6/2009,BadgerysCreek,8,21,13.6,,,SW,35,SW,NNE,17,22,79,52,1020.7,1016,,,14.5,20,Yes,0.2,No
10/7/2009,BadgerysCreek,4.5,19.2,0.2,,,WSW,69,SW,WSW,15,37,56,43,1014.6,1012.7,,,12.5,15.5,No,0.4,No
10/8/2009,BadgerysCreek,9.6,19.5,0.4,,,SW,57,SW,S,35,31,49,37,1019,1020,,,13.3,18.2,No,0,No
10/9/2009,BadgerysCreek,6.8,17.7,0,,,S,54,SW,SSE,20,22,63,64,1026,1026.5,,,13.2,14.7,No,0.8,No
10/10/2009,BadgerysCreek,7,19,0.8,,,E,35,SSW,SE,19,19,64,55,1030,1027.2,,,13.8,16.8,No,0.2,No
10/11/2009,BadgerysCreek,9.3,19.5,0.2,,,N,35,W,N,9,20,80,65,1025.6,1019.8,,,14,16.3,No,0,No
10/12/2009,BadgerysCreek,5.8,22.6,0,,,WNW,56,,S,0,4,82,67,1011.7,1006.5,,,13.2,18.7,No,0,No
10/13/2009,BadgerysCreek,13,24,0,,,NW,74,WNW,NW,24,37,37,27,1001.7,999.1,,,19.6,23.7,No,0,No
10/14/2009,BadgerysCreek,11.9,21.7,0,,,WNW,70,WNW,W,22,31,36,46,1000.8,1001.1,,,19.1,16.5,No,1.8,Yes
10/15/2009,BadgerysCreek,7.6,22.2,1.8,,,WSW,50,N,W,9,31,55,33,1008.5,1006.9,,,16.8,20.7,Yes,0,No
10/16/2009,BadgerysCreek,5,21.4,0,,,W,59,WSW,WSW,33,28,43,26,1012.1,1012.4,,,15.1,20.9,No,0,No
10/17/2009,BadgerysCreek,5.7,23,0,,,ENE,35,WSW,E,13,22,55,35,1021.3,1019.5,,,15.9,21.8,No,0,No
10/18/2009,BadgerysCreek,8.9,22.8,0,,,ENE,35,SW,ENE,13,17,70,47,1027.8,1024.4,,,14.9,21.1,No,0,No
10/19/2009,BadgerysCreek,7.1,24.6,0,,,ESE,35,,SE,0,20,71,44,1027.3,1023.7,,,15.7,23.3,No,0,No
10/20/2009,BadgerysCreek,8.5,31.4,0,,,SSE,30,NNE,ESE,7,13,74,29,1023.7,1017.6,,,17.1,29.6,No,0,No
10/21/2009,BadgerysCreek,9.2,34.7,0,,,E,39,,SE,0,7,47,12,1020.2,1016.4,,,20,33.9,No,0,No
10/22/2009,BadgerysCreek,16,24,0,,,E,31,E,E,7,15,74,54,1025.1,1021.8,,,17.8,23,No,0,No
10/23/2009,BadgerysCreek,15.4,32.4,0,,,SW,43,N,ENE,9,11,67,37,1020,1013.9,,,19.3,30.9,No,0,No
10/24/2009,BadgerysCreek,13.3,25.9,0,,,E,37,SSE,ENE,6,20,62,46,1020,1015.3,,,18.3,25.4,No,0,No
10/25/2009,BadgerysCreek,14.9,19.5,0,,,SSE,57,ENE,WSW,2,7,73,82,1016.1,1015.6,,,19.2,17,No,14.6,Yes
10/28/2009,BadgerysCreek,,26.1,,,,E,31,NNE,SSE,9,11,84,52,1026.1,1021.5,,,16.7,24.6,,0.2,No
10/29/2009,BadgerysCreek,15.6,23.8,0.2,,,E,33,SW,ENE,11,15,79,60,1026.6,1023.3,,,17.9,22,No,0,No
10/30/2009,BadgerysCreek,13.7,28.1,0,,,ENE,35,SSW,NE,2,13,76,48,1023.5,1019.8,,,20,27.3,No,0,No
10/31/2009,BadgerysCreek,15.6,26.2,0,,,E,35,NE,ESE,13,20,72,53,1025.2,1022.5,,,21.6,24.4,No,0,No
11/1/2009,BadgerysCreek,11.7,30.5,0,,,NNE,28,NNE,NNE,11,19,73,36,1024.7,1018.9,,,19,28.4,No,0,No
11/2/2009,BadgerysCreek,14.8,29.9,0,,,ESE,35,NNE,E,9,22,72,57,1020.9,1016.7,,,22.2,28.3,No,0,No
11/3/2009,BadgerysCreek,17.1,38.7,0,,,NW,85,NNE,NW,11,33,75,16,1012,1006.3,,,23.1,38.2,No,0,No
11/4/2009,BadgerysCreek,17.5,20.3,0,,,SE,33,E,ESE,20,13,79,76,1017.4,1015.4,,,18.6,19.7,No,0.2,No
11/5/2009,BadgerysCreek,14.4,21.8,0.2,,,SE,33,S,ESE,11,20,73,67,1021.2,1021.5,,,19.4,19.7,No,3,Yes
11/6/2009,BadgerysCreek,14.5,21.2,3,,,SSW,28,SSE,SSW,11,7,80,64,1027.9,1026.8,,,18,19.7,Yes,2.4,Yes
11/7/2009,BadgerysCreek,15.6,25.6,2.4,,,E,41,ESE,E,7,20,85,52,1030.9,1029.4,,,19.3,23.1,Yes,0.2,No
11/8/2009,BadgerysCreek,13.3,21.8,0.2,,,ESE,24,SW,ESE,11,13,85,85,1031.2,1028.7,,,18.3,20.7,No,0.8,No
11/9/2009,BadgerysCreek,16.1,28.7,0.8,,,ESE,37,N,N,7,11,79,39,1027.3,1022.7,,,20.4,27.6,No,0,No
11/10/2009,BadgerysCreek,11.3,30.3,0,,,NE,35,W,ENE,4,13,71,25,1022.7,1018.8,,,19.2,29,No,0,No
11/11/2009,BadgerysCreek,11.4,28.2,0,,,E,35,SW,E,7,22,62,46,1022.7,1020.6,,,21.7,26.8,No,0,No
11/12/2009,BadgerysCreek,11.5,37,0,,,SSE,59,NNW,N,7,19,68,22,1020.1,1012.2,,,20.9,35.9,No,0,No
11/13/2009,BadgerysCreek,17.6,22.3,0,,,SE,31,SSE,SSE,19,15,67,55,1020.4,1018.9,,,20.5,22,No,0,No
11/14/2009,BadgerysCreek,9.7,32.4,0,,,E,31,NNE,NE,11,15,66,24,1016.6,1010.2,,,18.5,30.6,No,0,No
11/15/2009,BadgerysCreek,13.2,29,0,,,E,35,SSW,,11,,38,,1012.2,,,,25.3,,No,0,No
11/16/2009,BadgerysCreek,17.8,37.3,0,,,WSW,41,NNE,N,13,17,65,35,1008.9,1001.6,,,22.8,33.8,No,0,No
11/17/2009,BadgerysCreek,18.3,23.9,0,,,S,37,ESE,E,11,26,62,51,1008.9,1009.6,,,21.2,21.1,No,0,No
11/18/2009,BadgerysCreek,15.4,30.1,0,,,E,37,N,ENE,15,17,60,38,1013,1009.2,,,20.7,29.6,No,0,No
11/19/2009,BadgerysCreek,14.4,36.7,0,,,SSW,30,NE,E,6,15,65,32,1010.9,1008.1,,,23.4,34.8,No,0,No
11/20/2009,BadgerysCreek,17.5,41.9,0,,,N,48,N,NE,2,22,60,31,1010.1,1005.6,,,27.6,33.8,No,0.4,No
11/21/2009,BadgerysCreek,21.8,35.3,0.4,,,E,33,WSW,E,17,17,45,30,1010.6,1005.9,,,26.6,34.6,No,0,No
11/22/2009,BadgerysCreek,17.9,41.6,0,,,NW,70,N,NNW,9,35,70,15,1005,1001.1,,,24,40.2,No,1.6,Yes
11/23/2009,BadgerysCreek,17.6,20.8,1.6,,,SSE,44,SE,SSE,19,15,70,86,1021.1,1022.7,,,19.3,17.1,Yes,5.8,Yes
11/24/2009,BadgerysCreek,14.7,22.7,5.8,,,SW,20,SW,S,13,7,84,69,1026.9,1024.3,,,17,22.5,Yes,0,No
11/25/2009,BadgerysCreek,16.2,31.9,0,,,ENE,33,N,NE,7,15,73,35,1022.2,1017.2,,,22.1,31.2,No,0,No
11/26/2009,BadgerysCreek,17.1,33.3,0,,,SSW,44,SE,E,9,22,69,41,1017.6,1009.9,,,23.5,33,No,2.8,Yes
11/27/2009,BadgerysCreek,17.9,34.5,2.8,,,NW,48,NNW,WNW,20,26,50,25,1009.9,1006.8,,,25.1,33.6,Yes,0,No
11/28/2009,BadgerysCreek,15.6,39.8,0,,,NW,65,NE,NW,4,35,49,12,1006.7,999.2,,,24.1,38.2,No,0,No
11/29/2009,BadgerysCreek,16.2,31.2,0,,,NW,61,NW,WNW,17,31,26,19,1001,999.3,,,25.2,29.7,No,0,No
11/30/2009,BadgerysCreek,13.2,23,0,,,S,43,SSW,S,15,20,51,90,1008.4,1009.9,,,20.4,15.7,No,4.6,Yes
12/1/2009,BadgerysCreek,12.9,23.4,4.6,,,SE,48,S,SSE,22,28,51,37,1016.7,1016.8,,,17.7,21.7,Yes,0.6,No
12/2/2009,BadgerysCreek,12.9,23.6,0.6,,,SW,31,SSW,SE,19,15,60,41,1022.4,1021,,,18.6,22.7,No,0.2,No
12/3/2009,BadgerysCreek,10.1,30.5,0.2,,,E,41,NNE,ENE,11,20,57,24,1022.5,1016.4,,,18.9,28.9,No,0,No
12/4/2009,BadgerysCreek,12.9,27.3,0,,,SSE,37,ENE,SE,9,22,59,48,1015.5,1015,,,23,24.6,No,0,No
12/5/2009,BadgerysCreek,14.1,30.7,0,,,ESE,43,ENE,SW,7,9,59,27,1015.6,1011.3,,,19.5,29.3,No,0,No
12/6/2009,BadgerysCreek,14.9,30.2,0,,,E,48,E,ENE,13,22,59,43,1017.3,1013.5,,,23.5,29.8,No,0,No
12/7/2009,BadgerysCreek,17.2,39.4,0,,,W,43,N,NW,9,13,64,13,1012.1,1006.2,,,24.2,38,No,0,No
12/8/2009,BadgerysCreek,16.5,36.3,0,,,SSE,50,NW,NNE,6,20,73,29,1009.8,999.1,,,20.9,35.4,No,0.6,No
12/9/2009,BadgerysCreek,16.5,26.1,0.6,,,E,37,SE,ENE,13,19,64,51,1011.1,1009.6,,,20,23.6,No,0,No
12/10/2009,BadgerysCreek,19.2,32.5,0,,,WNW,56,NNW,NNE,11,22,65,33,1011.5,1005.2,,,22.2,29.9,No,0,No
12/12/2009,BadgerysCreek,,32.6,,,,SSE,43,,,,,,,,,,,,,,0,No
12/13/2009,BadgerysCreek,15.3,30.8,0,,,SE,43,ESE,SSE,7,26,61,43,1016.5,1014.3,,,23.3,27.7,No,0,No
12/14/2009,BadgerysCreek,17.9,21.8,0,,,SE,26,S,SE,9,15,84,71,1021.6,1021.1,,,19,20.5,No,0,No
12/15/2009,BadgerysCreek,15.5,27.4,0,,,NE,37,N,NE,7,24,70,56,1022.7,1019.5,,,21.5,25,No,0.2,No
12/16/2009,BadgerysCreek,20.8,34.8,0.2,,,ESE,35,NE,ENE,13,24,64,43,1020.2,1014.5,,,23.8,33.2,No,0,No
12/17/2009,BadgerysCreek,17.7,42.5,0,,,N,57,ENE,N,6,41,63,18,1013.7,1007.1,,,26.9,40.3,No,4.2,Yes
12/18/2009,BadgerysCreek,18.8,21,4.2,,,SW,54,NNE,ESE,7,9,88,95,1015.1,1017.2,,,19.1,16.6,Yes,4.2,Yes
12/19/2009,BadgerysCreek,15,31.6,4.2,,,ESE,43,N,E,15,15,68,25,1015.5,1012.5,,,20.8,30.7,Yes,0.2,No
12/20/2009,BadgerysCreek,17.4,23.1,0.2,,,NE,28,S,NNE,11,17,74,60,1021.5,1019.3,,,18.6,22,No,0,No
12/21/2009,BadgerysCreek,16.6,30.4,0,,,NE,37,NNE,E,17,24,61,53,1016.8,1011.4,,,22.5,27.5,No,0.2,No
12/22/2009,BadgerysCreek,16.1,36.8,0.2,,,E,43,ENE,ESE,2,20,66,31,1011.7,1008.6,,,23.7,31.4,No,0.2,No
12/23/2009,BadgerysCreek,16.1,37.3,0.2,,,N,43,NE,N,11,17,51,20,1015.4,1011.1,,,25.7,34.9,No,0,No
12/24/2009,BadgerysCreek,17.4,38.4,0,,,ENE,44,NNE,E,11,28,46,27,1012.9,1008.4,,,26.3,33.5,No,0,No
12/25/2009,BadgerysCreek,19.4,28.7,0,,,SE,26,W,SSE,11,9,59,70,1010.7,1010.7,,,26.5,24.8,No,10.4,Yes
12/26/2009,BadgerysCreek,16.3,20.4,10.4,,,SW,20,SW,S,13,9,90,84,1016.5,1016.7,,,17.1,18.4,Yes,1,No
12/27/2009,BadgerysCreek,17,22.8,1,,,NNE,17,SSW,NE,9,11,86,80,1018.4,1016.1,,,20.3,22.3,No,23.4,Yes
12/28/2009,BadgerysCreek,19,26.2,23.4,,,E,31,W,,9,,99,,1015.6,,,,19.6,,Yes,1.6,Yes
12/29/2009,BadgerysCreek,17.2,28.1,1.6,,,SSE,33,S,SE,15,20,68,43,1021.7,1020.9,,,21.7,27,Yes,0,No
12/30/2009,BadgerysCreek,15.4,27.2,0,,,ENE,31,S,E,17,15,67,47,1025.6,1022.7,,,21.2,26.5,No,0,No
12/31/2009,BadgerysCreek,17.2,28.2,0,,,N,35,,NNE,0,15,84,68,1021.3,1016.9,,,19.9,24.8,No,0,No
1/1/2010,BadgerysCreek,19.6,29.1,0,,,NNW,43,NNE,N,11,20,83,56,1014.2,1010.6,,,22.4,28.2,No,0,No
1/2/2010,BadgerysCreek,20.3,30.3,0,,,SE,41,NNE,NE,9,9,72,64,1007.9,1005.5,,,24.5,28.6,No,7.2,Yes
1/3/2010,BadgerysCreek,17.8,20.1,7.2,,,SE,30,WSW,ESE,9,17,92,79,1015.8,1015.9,,,18,19.3,Yes,0.8,No
1/4/2010,BadgerysCreek,16.5,24,0.8,,,NE,28,S,NE,6,17,83,66,1020.8,1018.7,,,19.6,22.6,No,0,No
1/5/2010,BadgerysCreek,15.4,34,0,,,SW,43,NNE,NE,7,17,69,35,1018,1013.1,,,21.5,33.3,No,0,No
1/6/2010,BadgerysCreek,20,31,0,,,E,35,NE,E,11,22,69,55,1015.7,1012.8,,,25,28.4,No,0,No
1/9/2010,BadgerysCreek,,38.6,,,,E,33,,WSW,,17,,23,,1014.1,,,,37.7,,0,No
1/10/2010,BadgerysCreek,19.9,35.5,0,,,ESE,35,S,,6,,46,,1016.2,,,,30.8,,No,0,No
1/11/2010,BadgerysCreek,19.3,30.7,0,,,E,37,NE,NE,11,22,63,50,1019.6,1015.1,,,24.7,28.8,No,0,No
1/12/2010,BadgerysCreek,20.8,40.1,0,,,NNE,50,N,NNE,13,15,79,39,1013.2,1007.4,,,23.9,37.8,No,0,No
1/13/2010,BadgerysCreek,21.6,33.2,0,,,SSE,48,ENE,SE,11,24,66,58,1010.7,1010.5,,,27.6,27.8,No,15.4,Yes
1/14/2010,BadgerysCreek,17.9,23.9,15.4,,,S,26,S,E,11,17,92,68,1018.1,1017.1,,,18.9,22.9,Yes,0,No
1/15/2010,BadgerysCreek,18.7,27.2,0,,,E,30,WSW,E,7,13,82,66,1019.3,1017,,,20.6,25.6,No,0,No
1/16/2010,BadgerysCreek,20.5,29.5,0,,,W,63,NNE,N,15,17,74,57,1014,1009,,,22.9,27.3,No,6.4,Yes
1/17/2010,BadgerysCreek,16.2,29.4,6.4,,,SE,35,ENE,SE,13,19,71,60,1003.9,1002.8,,,23.6,26,Yes,0.2,No
1/18/2010,BadgerysCreek,12,25,0.2,,,SW,65,WSW,SW,22,33,40,21,1003.4,1003.1,,,20.3,24.4,No,0,No
1/19/2010,BadgerysCreek,10,29,0,,,NW,59,SW,WSW,17,11,44,22,1009.8,1006.6,,,18.1,27.4,No,0,No
1/20/2010,BadgerysCreek,11.7,36.8,0,,,NNW,44,N,N,7,11,36,15,1010.5,1006.8,,,22.5,33.4,No,0,No
1/21/2010,BadgerysCreek,15.8,39.7,0,,,ESE,37,N,ENE,6,6,67,23,1012.5,1007.4,,,23.6,36.6,No,0,No
1/22/2010,BadgerysCreek,17.1,40.6,0,,,N,59,,N,0,20,65,20,1013.9,1007.8,,,24.8,39,No,0.4,No
1/23/2010,BadgerysCreek,18.9,43,0.4,,,SE,54,SE,NW,11,33,53,12,1008.5,1005.2,,,27.9,42.2,No,1.4,Yes
1/25/2010,BadgerysCreek,17.1,30.8,,,,E,35,NE,E,2,13,77,52,1015.2,1010.9,,,21.9,29.3,,0,No
1/26/2010,BadgerysCreek,21.1,37.3,0,,,ESE,41,NNE,,9,,79,38,1011.3,1006,,,24.3,35.9,No,0,No
1/27/2010,BadgerysCreek,22.8,29.6,0,,,,,SE,E,13,22,65,63,1015.4,1012.8,,,24.1,25.7,No,3,Yes
1/28/2010,BadgerysCreek,19.5,29.7,3,,,NE,35,,ENE,,15,83,73,1012.3,1009.2,,,22.5,25.3,Yes,5.6,Yes
1/30/2010,BadgerysCreek,19.6,28.2,,,,NE,37,,,,,,,,,,,,,,0.4,No
1/31/2010,BadgerysCreek,19,29.8,0.4,,,NNE,54,E,,4,,79,,1016.9,,,,23.9,,No,0.6,No
2/1/2010,BadgerysCreek,17.5,31.6,0.6,,,E,44,,NE,0,26,79,48,1016.3,1015.3,,,23.6,29.3,No,1.4,Yes
